channel_id	program_original_title	program_local_title	program_release_year	start_date	start_time	duration
69043571	Jessie	Jessie	2012	20161108	03:27:00 PM	1860
69043571	Girl Meets World	Girl Meets World	2016	20161109	05:00:00 PM	1860
69043571	Stuck in the Middle	Stuck in the Middle	2016	20161109	05:31:00 PM	1860
69043571	Bunk'd	Bunk'd	2015	20161109	06:02:00 PM	1860
69043571	K.C. Undercover	K.C. Undercover	2015	20161109	03:58:00 PM	1860
69043571	Liv & Maddie	Liv and Maddie	2015	20161109	04:29:00 PM	1860
69043571	Lab Rats	Lab Rats	2013	20161109	06:33:00 PM	1920
69043571	Jessie	Jessie	2013	20161109	07:05:00 PM	1860
69043571	That's So Raven	That's So Raven	2006	20161109	07:36:00 PM	1860
1724516231	Facteur chance	Facteur chance	2009	20161110	01:20:00 AM	5100
1724516231		Mille fois plus forte		20161110	02:45:00 AM	5400
1724516231	The Twin	Le jumeau	2017	20161110	04:15:00 AM	6300
1724516231	The Second Jungle Book: Mowgli & Baloo	Les nouvelles aventures de Mowgli	1997	20161110	06:00:00 AM	5400
1724516231	Lou! Journal infime	Lou ! Journal infime	2014	20161110	07:30:00 AM	6000
1724516231	Young Sherlock Holmes	Le secret de la pyramide	1985	20161110	09:10:00 AM	6300
1724516231	National Security	National Security	2003	20161110	10:55:00 AM	5100
69040374	Bernie	Bernie	2011	20161110	03:52:00 AM	5880
69040374	Pride & Prejudice	Pride & Prejudice	2005	20161110	12:20:00 PM	7800
69040374	Gui en Hollywood	Gui en Hollywood		20161110	02:30:00 PM	1200
69040374	Carol	Carol	2015	20161110	02:50:00 PM	7200
69040374	Queen of the Desert	La reina del desierto	2015	20161110	04:50:00 PM	7800
69040374	A Little Chaos	Un pequeño caos	2014	20161110	07:00:00 PM	7200
69040374	The Dressmaker	La modista	2015	20161110	09:00:00 PM	7200
69040374	Suffragette	Sufragistas	2015	20161110	11:00:00 PM	6600
69040374	Pool Fiction	Pool Fiction		20161111	12:50:00 AM	3300
69040374	The Best of Me	Lo mejor de mí	2014	20161111	01:45:00 AM	6900
69040374	Une nouvelle amie	Una nueva amiga	2014	20161111	03:40:00 AM	6300
69040374	The Navigators	La cuadrilla	2001	20161111	05:25:00 AM	5700
69040374	Miss Julie	La señorita Julia	2014	20161111	07:00:00 AM	7800
69043571	K.C. Undercover	K.C. Undercover	2016	20161105	06:00:00 PM	1860
69043571	Disney Mickey Mouse	Disney Mickey Mouse	2013	20161105	11:55:00 PM	300
69043571	K.C. Undercover	K.C. Undercover	2016	20161106	06:00:00 AM	1740
69043571	K.C. Undercover	K.C. Undercover	2016	20161106	06:29:00 AM	1860
69043571	Lab Rats	Lab Rats	2012	20161106	07:00:00 AM	1740
69043571	Lab Rats	Lab Rats	2012	20161106	07:29:00 AM	1860
69043571	Stuck in the Middle	Stuck in the Middle	2016	20161106	08:00:00 AM	1740
69043571	Elena of Avalor	Elena of Avalor	2016	20161106	09:00:00 AM	1740
69043571	The Swap	The Swap	2016	20161106	09:29:00 AM	5700
69043571	K.C. Undercover	K.C. Undercover	2015	20161106	11:04:00 AM	1620
69043571	K.C. Undercover	K.C. Undercover	2015	20161106	11:31:00 AM	1740
69043571	K.C. Undercover	K.C. Undercover	2015	20161106	12:00:00 PM	1860
69043571	K.C. Undercover	K.C. Undercover		20161106	12:31:00 PM	1740
69043571	K.C. Undercover	K.C. Undercover	2015	20161106	01:00:00 PM	1740
69043571	K.C. Undercover	K.C. Undercover	2016	20161106	01:29:00 PM	1860
69043571	K.C. Undercover	K.C. Undercover	2016	20161106	02:00:00 PM	1860
69043571	Lab Rats	Lab Rats	2012	20161106	08:00:00 PM	1860
69043571	Lab Rats	Lab Rats	2012	20161106	08:31:00 PM	1740
69043571	Groove High	Groove High		20161106	11:35:00 PM	1500
69043571	Elena of Avalor	Elena of Avalor	2016	20161107	08:32:00 AM	1860
69043571	The Swap	The Swap	2016	20161109	08:07:00 PM	5700
69043571	Groove High	Groove High		20161109	11:40:00 PM	1200
69043571	Elena of Avalor	Elena of Avalor	2016	20161108	02:56:00 PM	1860
69043571	Groove High	Groove High		20161111	11:40:00 PM	1200
69043571	Access All Areas	Access All Areas		20161108	01:16:00 PM	420
69043571	Groove High	Groove High		20161108	11:40:00 PM	1200
69043571	Access All Areas	Access All Areas		20161109	01:16:00 PM	420
69043571	Elena of Avalor	Elena of Avalor	2016	20161109	02:56:00 PM	1860
69043571	Bizaardvark	Bizaardvark	2016	20161111	05:00:00 PM	1860
69043571	Prom	Prom	2011	20161111	06:02:00 PM	7500
69043571	Bizaardvark	Bizaardvark	2016	20161111	08:38:00 PM	1860
69043571	Good Luck Charlie	Good Luck Charlie	2012	20161111	09:09:00 PM	1740
69043571	Good Luck Charlie	Good Luck Charlie	2013	20161111	09:38:00 PM	1320
69043571	Violetta	Violetta	2012	20161111	10:00:00 PM	3180
69043571	Elena of Avalor	Elena of Avalor	2016	20161109	08:32:00 AM	1860
1636306181	Veep	Veep		20161111	12:00:00 AM	2100
1636306181	South of Hell	South of Hell	2015	20161111	12:35:00 AM	2400
1724516231	A Little Game	A Little Game	2014	20161102	11:00:00 AM	5400
1724516231	James Cameron's Deepsea Challenge	Deepsea Challenge - L'aventure d'une vie	2014	20161111	12:40:00 AM	5400
1724516231	The Little Rascals Save the Day	Les petits chenapans à la rescousse	2014	20161111	02:10:00 AM	6300
1724516231	L'illusionniste	L'illusionniste	2010	20161111	03:55:00 AM	4800
1724516231	Le roi et l'oiseau	Le roi et l'oiseau	1979	20161111	05:15:00 AM	4800
1724516231	L'air de rien	L'air de rien	2012	20161112	12:25:00 AM	5400
1724516231	Genghis Khan	Genghis Khan	1965	20161112	01:55:00 AM	7500
69040374	Estreno en salas	Estreno en salas		20161111	11:10:00 PM	900
69040374	Any Given Sunday	Un Domingo Cualquiera	1999	20161111	11:25:00 PM	9000
69040374	Lethal Weapon	Arma letal	1987	20161112	01:55:00 AM	6600
69040374	Driving Miss Daisy	Paseando a Miss Daisy	1989	20161112	03:45:00 AM	6000
69040374	Murder by Death	Un cadáver a los postres	1976	20161112	05:25:00 AM	5700
69040374	La guerre du feu	En busca del fuego	1981	20161112	07:00:00 AM	6000
69040374	Still Alice	Siempre Alice	2014	20161112	08:40:00 AM	6300
69040374	I, Robot	Yo, Robot	2004	20161112	10:25:00 AM	6900
69040374	Persepolis	Persepolis	2007	20161112	12:20:00 PM	6000
69040374	Cyrano de Bergerac	Cyrano de Bergerac	1990	20161112	02:00:00 PM	8700
69040374	The Pianist	El pianista	2002	20161112	04:25:00 PM	9300
69040374		Ingrid Bergman: Retrato de familia	2015	20161112	07:00:00 PM	7200
69040374	Jerry Maguire	Jerry Maguire	1996	20161112	11:10:00 PM	8100
69040374	Miami Vice	Corrupción en Miami	2006	20161113	01:25:00 AM	7800
69040374	Les héritiers	La profesora de historia	2014	20161113	03:35:00 AM	6300
1636306181	American Horror Story	American Horror Story		20161114	12:30:00 AM	3600
1636306181	Last Week Tonight With John Oliver	Last Week Tonight With John Oliver		20161114	01:30:00 AM	1800
1636306181	Westworld	Westworld		20161114	02:00:00 AM	3600
1724516231	Rico, Oskar und die Tieferschatten	Rico & Oscar et le secret des ombres mystères	2013	20161112	05:55:00 AM	5700
1724516231	Shrek the Third	Shrek le troisième	2007	20161112	07:30:00 AM	5400
1724516231	Percy Jackson & the Olympians: The Lightning Thief	Percy Jackson : le voleur de foudre	2010	20161112	09:00:00 AM	6900
1724516231	Persepolis	Persepolis	2007	20161112	10:55:00 AM	5700
1724516231	A League of Their Own	Une équipe hors du commun	1992	20161112	12:30:00 PM	7500
1724516231	Promoción fantasma	Ghost graduation	2012	20161112	02:35:00 PM	5100
1724516231	Asterix in America	Astérix et les Indiens	1994	20161112	04:00:00 PM	5100
1724516231	Bring It on Again	American Girls 2	2004	20161112	05:25:00 PM	5100
1724516231	Le rêveur éveillé	Le rêveur éveillé	2014	20161112	06:50:00 PM	3300
1724516231	The Longest Yard	Mi-temps au mitard	2005	20161112	07:45:00 PM	6600
1724516231	Win a Date with Tad Hamilton!	Rendez-vous avec une star	2004	20161112	09:35:00 PM	5700
1724516231	Napoleon Dynamite	Napoleon Dynamite	2004	20161112	11:10:00 PM	5400
1724516231	Zéro	Zéro	2014	20161113	07:35:00 PM	600
1724516231	Pinot, simple flic	Pinot, simple flic	1984	20161113	07:45:00 PM	5400
1724516231	Young Sherlock Holmes	Le secret de la pyramide	1985	20161113	09:15:00 PM	6300
1724516231	The 3 worlds of Gulliver	Le voyage de Gulliver	1960	20161113	11:00:00 PM	5700
1724516231	Fun with Dick and Jane	Braqueurs amateurs	2005	20161114	12:35:00 AM	5400
1724516231	WarGames	WarGames	1983	20161114	02:05:00 AM	8700
1724516231	The Book of Life	La légende de Manolo	2014	20161114	04:30:00 AM	5400
1724516231	Planet 51	Planète 51	2009	20161114	06:00:00 AM	5400
1724516231	Promoción fantasma	Ghost graduation	2012	20161114	07:30:00 AM	5100
1724516231	Angus, Thongs and Perfect Snogging	Le journal intime de Georgia Nicholson	2008	20161114	08:55:00 AM	6000
1724516231	James Cameron's Deepsea Challenge	Deepsea Challenge - L'aventure d'une vie	2014	20161114	10:35:00 AM	5400
69043571	The Lodge	The Lodge	2016	20161111	05:31:00 PM	1860
69043571	The Lodge	The Lodge	2016	20161111	08:07:00 PM	1860
1636306181	Silicon Valley	Silicon Valley	2016	20161115	12:00:00 AM	2100
1636306181	The Catch	The Catch	2016	20161115	12:35:00 AM	2700
1636306181	Banshee	Banshee	2016	20161115	01:20:00 AM	3900
1636306181	High Maintenance	High Maintenance		20161115	04:00:00 AM	1800
1636306181	Silicon Valley	Silicon Valley	2016	20161115	06:00:00 AM	2100
69040374	Red-end and the Factory Plant	Red-end y la fábrica de plantas		20161116	02:52:00 AM	1080
69043571	Violetta	Violetta	2012	20161105	10:00:00 PM	2760
69043571	Hannah Montana	Hannah Montana	2007	20161105	10:46:00 PM	1500
69043571	Hannah Montana	Hannah Montana	2007	20161105	11:11:00 PM	1440
69043571	Groove High	Groove High		20161105	11:35:00 PM	1200
69043571	Stuck in the Middle	Stuck in the Middle	2016	20161106	08:29:00 AM	1860
69043571	Bunk'd	Bunk'd	2015	20161106	02:31:00 PM	1740
69043571	Jessie	Jessie	2015	20161112	09:07:00 PM	1860
69043571	Jessie	Jessie	2016	20161112	09:38:00 PM	1740
69043571	Violetta	Violetta	2012	20161112	10:07:00 PM	2580
69043571	Wizards of Waverly Place	Wizards of Waverly Place	2010	20161114	02:22:00 PM	2040
69043571	Good Luck Charlie	Good Luck Charlie	2010	20161114	12:45:00 PM	1860
69043571	Access All Areas	Access All Areas		20161114	01:16:00 PM	420
69043571	Good Luck Charlie	Good Luck Charlie	2010	20161114	01:23:00 PM	1680
69043571	Jessie	Jessie	2012	20161114	01:51:00 PM	1860
69043571	Best Friends Whenever	Best Friends Whenever	2016	20161115	05:00:00 PM	1860
69043571	Stuck in the Middle	Stuck in the Middle	2016	20161115	05:31:00 PM	1860
69043571	Bunk'd	Bunk'd	2016	20161115	06:02:00 PM	1860
69043571	Lab Rats	Lab Rats	2012	20161115	06:33:00 PM	1920
69043571	Jessie	Jessie	2012	20161115	07:05:00 PM	1860
69043571	That's So Raven	That's So Raven	2006	20161115	07:36:00 PM	1860
69043571	Groove High	Groove High		20161116	11:40:00 PM	1200
1636306181	American Horror Story	American Horror Story		20161116	02:30:00 AM	3600
1636306181	Vice Principals	Vice Principals	2016	20161116	03:30:00 AM	2100
1636306181	Ted 2	Ted 2	2015	20161116	04:05:00 AM	6900
1636306181	Ballers	Ballers	2016	20161116	06:00:00 AM	1800
1636306181	Chaussée d'Amour	Chaussée d'Amour		20161116	06:30:00 AM	3600
1636306181	Chaussée d'Amour	Chaussée d'Amour		20161116	07:30:00 AM	3600
1636306181	American Horror Story	American Horror Story		20161116	08:30:00 AM	3600
1636306181	Vice Principals	Vice Principals	2016	20161116	09:30:00 AM	2400
1636306181	The Water Diviner	The Water Diviner	2014	20161116	10:10:00 AM	6600
1724516231	Lassie	Lassie	2005	20161116	09:10:00 AM	6000
1724516231	La petite casserole d'Anatole	La petite casserole d'Anatole	2014	20161116	10:50:00 AM	300
1724516231	Penguins of Madagascar	Les pingouins de Madagascar	2014	20161116	12:30:00 PM	5400
1724516231	Shrek the Third	Shrek le troisième	2007	20161116	02:00:00 PM	5400
1724516231	Toy Story	Toy Story	1995	20161116	03:30:00 PM	4800
1724516231	James Cameron's Deepsea Challenge	Deepsea Challenge - L'aventure d'une vie	2014	20161116	04:50:00 PM	5100
1724516231	Fun with Dick and Jane	Braqueurs amateurs	2005	20161116	06:15:00 PM	5400
69043571	Sonny with a Chance	Sonny With a Chance	2008	20161117	08:07:00 PM	1860
69043571	Austin & Ally	Austin & Ally	2014	20161117	08:38:00 PM	1860
69043571	Good Luck Charlie	Good Luck Charlie	2013	20161117	09:09:00 PM	1740
69043571	Hannah Montana	Hannah Montana	2011	20161116	10:08:00 AM	1860
69043571	Hannah Montana	Hannah Montana	2006	20161116	10:39:00 AM	1860
69043571	A.N.T. Farm	A.N.T. Farm	2012	20161117	11:10:00 AM	1680
69043571	Disney Mickey Mouse	Disney Mickey Mouse	2013	20161117	11:38:00 AM	300
69043571	Shake It Up	Shake It Up	2011	20161117	11:43:00 AM	1860
69043571	Hannah Montana	Hannah Montana	2008	20161117	11:16:00 PM	1440
69043571	Groove High	Groove High		20161117	11:40:00 PM	1200
1636306181	Divorce	Divorce	2016	20161105	08:30:00 AM	1800
1636306181	Wynonna Earp	Wynonna Earp	2016	20161117	12:25:00 AM	2700
1636306181	Wynonna Earp	Wynonna Earp	2016	20161117	01:10:00 AM	2700
1636306181	Power	Power	2016	20161117	01:55:00 AM	3900
1636306181	Divorce	Divorce	2013	20161117	03:30:00 AM	2100
1724516231	Augustin, King of Kung-Fu	Augustin, roi du kung-fu	1999	20161117	07:45:00 PM	5100
1724516231	Alexander and the Terrible, Horrible, No Good, Very Bad Day	Alexandre et sa journée épouvantablement terrible, horrible et affreuse	2014	20161117	09:10:00 PM	4800
1724516231	Pinot, simple flic	Pinot, simple flic	1984	20161117	10:30:00 PM	5100
1724516231	Viaje al centro de la Tierra	Le continent fantastique	1975	20161117	11:55:00 PM	5400
69040374	The samaritans	Los Samaritanos	2015	20161116	08:10:00 PM	780
69040374	Cinderella Man	Cinderella Man. El hombre que no se dejó tumbar	2005	20161118	03:35:00 PM	8700
69040374	The Color of Money	El Color del Dinero	1986	20161118	06:00:00 PM	7200
69040374	Pool Fiction	Pool Fiction		20161118	08:00:00 PM	3600
69040374	Miss Potter	Miss Potter	2006	20161118	09:00:00 PM	5700
69040374	Estreno en salas	Estreno en salas		20161118	10:35:00 PM	1500
69040374	Lost in Translation	Lost in Translation	2003	20161118	11:00:00 PM	6300
69043571	Off Air	Off Air		20161118	12:00:00 AM	21600
69043571	Miraculous: Tales of Ladybug and Cat Noir	Miraculous: Tales of Ladybug and Cat Noir	2016	20161118	06:00:00 AM	1680
69043571	Jessie	Jessie	2013	20161118	06:28:00 AM	1860
69043571	Stuck in the Middle	Stuck in the Middle	2016	20161118	06:59:00 AM	1860
69043571	Liv & Maddie	Liv and Maddie	2013	20161118	07:30:00 AM	1860
69043571	The Lodge	The Lodge	2016	20161118	08:01:00 AM	1860
69043571	Hannah Montana	Hannah Montana	2008	20161118	11:16:00 PM	1440
69043571	Groove High	Groove High		20161118	11:40:00 PM	1200
1636306181	South of Hell	South of Hell	2015	20161118	12:35:00 AM	2400
1636306181	Westworld	Westworld	2016	20161118	02:30:00 AM	3600
1636306181	South of Hell	South of Hell	2015	20161118	06:35:00 AM	2700
1636306181	Veep	Veep	2016	20161118	12:00:00 AM	2100
1636306181	The Night Of	The Night Of		20161118	01:15:00 AM	4500
1636306181	The Martian	The Martian	2015	20161118	03:30:00 AM	9000
1636306181	Veep	Veep	2016	20161118	06:00:00 AM	2100
1636306181	The Night Of	The Night Of		20161118	07:20:00 AM	4200
69040374	Les Misérables	Los Miserables	2012	20161119	12:45:00 AM	9300
69040374	Body Double	Doble de Cuerpo	1984	20161119	03:20:00 AM	6900
69043571	Disney Channel Vlog	Disney Channel Vlog		20161119	06:31:00 PM	420
69043571	Jessie	Jessie	2011	20161119	06:38:00 PM	1740
69043571	Jessie	Jessie	2011	20161119	07:07:00 PM	1740
69043571	Jessie	Jessie	2012	20161119	07:36:00 PM	1860
69043571	Jessie	Jessie	2012	20161119	08:07:00 PM	1860
69043571	Jessie	Jessie	2012	20161119	08:38:00 PM	1740
69043571	Jessie	Jessie	2012	20161119	09:07:00 PM	1860
69043571	Jessie	Jessie	2012	20161119	09:38:00 PM	1740
69043571	Violetta	Violetta	2012	20161119	10:07:00 PM	2580
69043571	Disney Mickey Mouse	Disney Mickey Mouse	2013	20161119	10:50:00 PM	300
69043571	Hannah Montana	Hannah Montana	2008	20161119	10:55:00 PM	1680
69043571	Disney Mickey Mouse	Disney Mickey Mouse	2013	20161119	11:23:00 PM	300
69043571	Groove High	Groove High		20161119	11:28:00 PM	1620
69043571	Disney Mickey Mouse	Disney Mickey Mouse	2013	20161119	11:55:00 PM	300
1636306181	The Missing	The Missing	2016	20161119	10:40:00 AM	4200
1636306181	Any Given Wednesday With Bill Simmons	Any Given Wednesday With Bill Simmons	2016	20161119	11:50:00 AM	1500
1636306181	Bridge of Spies	Bridge of Spies	2015	20161119	03:30:00 AM	9000
1636306181	American Horror Story	American Horror Story		20161119	06:00:00 AM	3300
1636306181	Binge	Binge		20161119	07:10:00 AM	1200
1636306181	Divorce	Divorce	2013	20161119	08:30:00 AM	1800
1636306181	Vice Principals	Vice Principals	2016	20161119	10:05:00 AM	2100
1636306181	Mega Mindy Versus Rox	Mega Mindy Versus Rox	2015	20161119	12:15:00 PM	5100
1636306181	Gulliver's Travels	Gulliver's Travels	2010	20161119	01:40:00 PM	5100
1636306181	Murder, She Baked: A Chocolate Chip Cookie Murder Mystery	Murder, She Baked: A Chocolate Chip Cookie Murder Mystery	2015	20161119	03:05:00 PM	5100
1636306181	Mad Dogs	Mad Dogs		20161119	04:30:00 PM	3600
1636306181	Mad Dogs	Mad Dogs		20161119	05:30:00 PM	2700
1636306181	Mad Dogs	Mad Dogs		20161119	06:15:00 PM	3600
69040374	Immortal Beloved	Mi amor inmortal	1994	20161120	12:25:00 AM	7200
69040374	The Assassination of Jesse James by the Coward Robert Ford	El asesinato de Jesse James por el cobarde de Robert Ford	2007	20161120	02:25:00 AM	9300
69040374	Clouds of Sils Maria	Viaje a Sils Maria	2014	20161120	05:00:00 AM	7200
1636306181		Vinyl		20161120	11:50:00 AM	3600
1636306181	Vinyl	Vinyl	2016	20161120	12:50:00 PM	3300
1636306181	Vinyl	Vinyl	2016	20161120	01:45:00 PM	3300
1636306181	Vinyl	Vinyl	2016	20161120	02:40:00 PM	3600
1636306181	Vinyl	Vinyl	2016	20161120	03:40:00 PM	3600
1636306181	Vinyl	Vinyl	2016	20161120	04:40:00 PM	3600
1636306181	Vinyl	Vinyl	2016	20161120	05:40:00 PM	3300
1636306181	Vinyl	Vinyl	2016	20161120	06:35:00 PM	3300
1636306181	The Missing	The Missing	2016	20161120	09:30:00 PM	3600
1636306181	Vice Principals	Vice Principals	2016	20161120	11:00:00 PM	2100
1636306181	Vinyl	Vinyl	2016	20161120	10:50:00 AM	3600
1636306181	Any Given Wednesday With Bill Simmons	Any Given Wednesday With Bill Simmons	2016	20161120	10:30:00 PM	1800
1636306181	Power	Power	2016	20161120	11:35:00 PM	3300
69043571	Groove High	Groove High		20161120	11:35:00 PM	1500
1636306181	127 Hours	127 Hours	2010	20161121	10:30:00 PM	5400
1636306181	Mr. Robot	Mr. Robot	2016	20161121	12:30:00 PM	3000
1636306181	The Missing	The Missing	2016	20161121	02:30:00 PM	3600
1636306181	LEGO DC Super Heroes: Justice League: Attack of the Legion of Doom	Lego: DC Comics Super Heroes: Justice League: Attack of The Legion of Doom	2015	20161121	10:45:00 AM	4500
1636306181	Togetherness	Togetherness	2016	20161121	12:00:00 PM	1800
1636306181	The Catch	The Catch	2016	20161121	06:35:00 PM	2700
1636306181	Any Given Wednesday With Bill Simmons	Any Given Wednesday With Bill Simmons	2016	20161121	09:30:00 PM	1800
1636306181	High Maintenance	High Maintenance		20161121	10:00:00 PM	1800
1636306181	Fireman Sam: Heroes of the Storm	Brandweerman Sam - Helden Van De Storm	2015	20161121	01:20:00 PM	4200
1636306181	The Age of Innocence	The Age of Innocence	1993	20161121	03:30:00 PM	9000
1636306181	Silicon Valley	Silicon Valley	2016	20161121	06:00:00 PM	2100
1636306181	Banshee	Banshee	2016	20161121	07:20:00 PM	3900
1636306181	Banshee	Banshee	2016	20161121	08:25:00 PM	3900
1724516231	Omoide no Mânî	Souvenirs de Marnie	2014	20161119	05:50:00 AM	6000
1724516231	Planet 51	Planète 51	2009	20161119	07:30:00 AM	5400
1724516231	3 Ninjas	Ninja kids	1992	20161119	09:00:00 AM	5400
1724516231	Rubinrot	Rouge rubis	2013	20161119	10:30:00 AM	7200
1724516231	The Longest Yard	Mi-temps au mitard	2005	20161119	12:30:00 PM	6600
1724516231	You Don't Mess With the Zohan	Rien que pour vos cheveux	2008	20161119	02:20:00 PM	6900
1724516231	Yume to kyôki no ôkoku	Le royaume des rêves et de la folie	2013	20161119	04:15:00 PM	6900
1724516231	Nikita le tanneur	Nikita le tanneur	2010	20161119	06:10:00 PM	900
1724516231	A deux, c'est plus facile	A deux, c'est plus facile	2007	20161119	06:25:00 PM	4800
1724516231	Miss Congeniality	Miss détective	2000	20161119	07:45:00 PM	6300
1724516231	Miss Congeniality 2: Armed and Fabulous	Miss FBI, divinement armée	2005	20161119	09:30:00 PM	6900
1724516231	Promoción fantasma	Ghost graduation	2012	20161119	11:25:00 PM	5100
1724516231	Genghis Khan	Genghis Khan	1965	20161120	11:15:00 PM	7500
1724516231	The Spy Next Door	Kung Fu Nanny	2010	20161121	01:20:00 AM	5400
1724516231	Min søsters børn og guldgraverne	Aventures canadiennes	2015	20161121	02:50:00 AM	6000
1724516231	Persepolis	Persepolis	2007	20161121	04:30:00 AM	5400
1724516231	Penguins of Madagascar	Les pingouins de Madagascar	2014	20161121	06:00:00 AM	5400
69043571	K.C. Undercover	K.C. Undercover	2016	20161122	08:01:00 AM	1860
69043571	Elena of Avalor	Elena of Avalor	2016	20161122	08:32:00 AM	1860
1724516231	Rico, Oskar und die Tieferschatten	Rico & Oscar et le secret des ombres mystères	2013	20161116	10:55:00 AM	5700
1724516231	Yume to kyôki no ôkoku	Le royaume des rêves et de la folie	2013	20161122	12:35:00 AM	6900
1724516231	A deux, c'est plus facile	A deux, c'est plus facile	2007	20161122	02:30:00 AM	6600
1724516231	The Little Rascals Save the Day	Les petits chenapans à la rescousse	2014	20161122	04:20:00 AM	5700
1724516231	Rico, Oskar und die Tieferschatten	Rico & Oscar et le secret des ombres mystères	2013	20161122	05:55:00 AM	5700
1724516231	James Cameron's Deepsea Challenge	Deepsea Challenge - L'aventure d'une vie	2014	20161122	07:30:00 AM	5400
1724516231	Sap ji sang ciu	Chinese Zodiac	2012	20161122	09:00:00 AM	6300
1724516231	About a Boy	About a Boy	2014	20161122	10:45:00 AM	1200
1724516231	About a Boy	About a Boy	2014	20161122	11:05:00 AM	1200
69043571	Liv & Maddie	Liv and Maddie	2013	20161123	07:30:00 AM	1860
69043571	K.C. Undercover	K.C. Undercover	2016	20161123	08:01:00 AM	1860
69043571	Elena of Avalor	Elena of Avalor	2016	20161123	08:32:00 AM	1860
69043571	Access All Areas	Access All Areas		20161123	09:03:00 AM	180
69043571	Miraculous: Tales of Ladybug and Cat Noir	Miraculous: Tales of Ladybug and Cat Noir	2016	20161123	09:06:00 AM	1860
69043571	Austin & Ally	Austin & Ally	2013	20161123	09:37:00 AM	1860
1636306181	Girls	Girls	2016	20161123	11:55:00 PM	1800
1724516231	Nick and Norah's Infinite Playlist	Une nuit à New York	2008	20161123	12:45:00 AM	5100
1724516231	Going Postal	Timbré	2010	20161123	02:10:00 AM	5700
69043571	Elena of Avalor	Elena of Avalor	2016	20161124	08:32:00 AM	1860
69043571	Access All Areas	Access All Areas		20161124	09:03:00 AM	180
69043571	Miraculous: Tales of Ladybug and Cat Noir	Miraculous: Tales of Ladybug and Cat Noir	2016	20161124	09:06:00 AM	1860
69043571	Austin & Ally	Austin & Ally	2013	20161124	09:37:00 AM	1860
69043571	Hannah Montana	Hannah Montana	2006	20161124	10:08:00 AM	1860
69043571	Hannah Montana	Hannah Montana	2006	20161124	10:39:00 AM	1860
69043571	A.N.T. Farm	A.N.T. Farm	2012	20161124	11:10:00 AM	1680
69043571	Disney Mickey Mouse	Disney Mickey Mouse	2013	20161124	11:38:00 AM	300
69043571	Shake It Up	Shake It Up	2012	20161124	11:43:00 AM	1860
69040374	Queen of the Desert	La reina del desierto	2015	20161120	12:00:00 PM	7800
69040374	B	B	2015	20161121	07:00:00 AM	4800
69043571	Off Air	Off Air		20161125	12:00:00 AM	21600
69043571	The Lodge	The Lodge	2016	20161125	06:00:00 AM	1680
69043571	The Lodge	The Lodge	2016	20161125	06:28:00 AM	1860
69043571	The Lodge	The Lodge	2016	20161125	06:59:00 AM	1860
69043571	The Lodge	The Lodge	2016	20161125	07:30:00 AM	1860
69043571	The Lodge	The Lodge	2016	20161125	08:01:00 AM	1860
69043571	Bizaardvark	Bizaardvark	2016	20161125	08:32:00 AM	1860
69043571	Hannah Montana	Hannah Montana	2006	20161125	10:08:00 AM	1860
69043571	Hannah Montana	Hannah Montana	2006	20161125	10:39:00 AM	1860
1636306181	South of Hell	South of Hell	2015	20161125	12:35:00 AM	2400
1636306181	South of Hell	South of Hell	2015	20161125	12:35:00 PM	2700
1636306181	Last Week Tonight With John Oliver	Last Week Tonight With John Oliver	2016	20161125	03:30:00 PM	1800
1636306181	Mr. Robot	Mr. Robot	2016	20161125	06:35:00 PM	3900
1636306181	Contracted: Phase II	Contracted: Phase II	2015	20161125	10:45:00 PM	4500
1636306181	Woodlawn	Woodlawn	2015	20161125	04:00:00 PM	7200
1636306181	The Night Of	The Night Of	2016	20161125	01:15:00 AM	4500
1636306181	Veep	Veep		20161125	12:00:00 PM	2100
1636306181	The Night Of	The Night Of	2016	20161125	01:20:00 PM	4200
1636306181	Togetherness	Togetherness	2016	20161125	06:00:00 PM	2100
1636306181	A Girl in the River: The Price of Forgiveness	A Girl in the River: The Price of Forgiveness	2015	20161125	07:40:00 PM	3000
1636306181	Batman: Bad Blood	DCU: Batman: Bad Blood	2016	20161125	09:30:00 PM	4500
69043571	K.C. Undercover	K.C. Undercover	2016	20161126	05:00:00 PM	1860
69043571	K.C. Undercover	K.C. Undercover	2016	20161126	05:31:00 PM	1740
69043571	K.C. Undercover	K.C. Undercover	2016	20161126	06:00:00 PM	1860
1636306181	Deutschland 83	Deutschland 83	2015	20161126	08:45:00 PM	3000
1636306181	Deutschland 83	Deutschland 83	2015	20161126	09:35:00 PM	3000
1636306181	Deutschland 83	Deutschland 83	2015	20161126	10:25:00 PM	3000
1636306181	A Christmas Horror Story	A Christmas Horror Story	2015	20161126	11:15:00 PM	6000
69043571	Off Air	Off Air		20161127	12:00:00 AM	21600
69043571	K.C. Undercover	K.C. Undercover	2015	20161127	06:00:00 AM	1740
69043571	K.C. Undercover	K.C. Undercover	2015	20161127	06:29:00 AM	1860
69043571	Lab Rats	Lab Rats	2012	20161127	07:00:00 AM	1740
69043571	Lab Rats	Lab Rats	2012	20161127	07:29:00 AM	1860
69043571	Stuck in the Middle	Stuck in the Middle	2016	20161127	08:00:00 AM	1740
69043571	Stuck in the Middle	Stuck in the Middle	2016	20161127	08:29:00 AM	1860
69043571	Liv & Maddie	Liv and Maddie	2015	20161127	05:31:00 PM	1740
